i,t
86132,1
86133,1
86134,1
86135,14
86136,1
86138,5
86139,11
86140,1
86145,1
86146,1
86147,1
86148,1
86149,1
86151,1
86153,1
86157,0
86158,5
86159,8
86162,1
86164,1
86165,1
86166,1
86168,1
86169,6
86172,1
86174,1
86175,1
86178,7
86180,1
86182,1
86183,2
86184,6
86185,12
86187,2
86188,1
86189,1
86191,4
86192,1
86196,1
86198,11
86199,2
86200,3
86201,1
86202,8
86203,1
86204,1
86205,1
86206,1
86207,1
86208,14
86209,9
86210,1
86211,1
86212,10
86213,1
86215,2
86218,1
86220,3
86221,1
86223,1
86224,1
86240,1
86244,1
86253,1
86261,10
86263,1
86277,1
86282,1
86290,1
86295,1
86296,1
86298,1
86300,1
86303,1
86305,1
86309,1
86314,1
86315,1
86316,0
86323,1
86325,1
86326,1
86327,1
86328,1
86338,1
86349,1
86350,1
86360,1
86361,1
86363,1
86364,1
86371,1
86376,1
86382,1
86397,8
86400,1
86402,11
86403,1
86412,1
86423,1
86426,1
86437,1
86439,1
86443,1
86446,1
86464,1
86473,1
86474,1
86484,1
86497,10
86501,1
86513,1
86520,1
86521,1
86543,1
86544,1
86549,1
86557,1
86558,1
86562,1
86571,1
86576,1
86583,1
86590,0
86594,1
86595,11
86611,1
86615,1
86617,14
86628,1
86629,1
86648,1
86653,0
86668,1
86672,1
86675,1
86683,1
86694,1
86697,1
86698,1
86700,1
86701,1
86702,1
86706,1
86710,1
86719,1
86724,1
86729,12
86737,9
86752,1
86756,1
86761,1
86765,1
86780,1
86792,1
86794,12
86795,1
86801,1
86802,1
86803,1
86805,8
86806,1
86807,4
86808,1
86811,1
86816,1
86817,1
86818,1
86820,1
86821,1
86824,1
86825,1
86826,1
86831,1
86840,1
86841,1
86848,1
86856,1
86857,1
86867,0
86873,1
86875,1
86881,1
86890,1
86901,6
86921,0
86922,1
86923,3
86924,1
86956,11
86958,1
86975,1
86980,1
86985,1
86991,1
87000,1
87038,1
87044,1
87049,1
87052,1
87054,1
87055,9
87059,1
87066,1
87075,1
87097,1
87107,1
87112,1
87117,1
87119,1
87140,1
87143,1
87149,1
87150,1
87154,9
87155,1
87156,1
87161,1
87165,11
87167,1
87184,1
87191,1
87193,1
87199,3
87200,1
87213,1
87216,1
87230,1
87232,1
87234,1
87236,1
87239,1
87240,1
87242,1
87243,1
87269,1
87276,1
87282,1
87284,5
87286,1
87287,1
87288,2
87317,1
87320,1
87323,1
87354,1
87367,1
87380,1
87391,1
87397,1
87408,1
87420,1
87426,1
87437,1
87439,1
87446,1
87447,1
87448,1
87450,13
87457,4
87463,11
87464,1
87465,1
87466,1
87467,15
87468,1
87470,1
87471,1
87472,1
87476,1
87477,1
87478,1
87479,10
87487,3
87488,14
87489,1
87490,14
87491,10
87492,1
87495,1
87498,1
87499,1
87502,1
87503,15
87504,1
87507,8
87508,1
87509,1
87510,13
87511,4
87512,1
87513,1
87515,12
87516,1
87518,1
87519,1
87523,12
87537,1
87559,1
87603,1
87608,1
87614,1
87632,1
87643,1
87647,1
87661,1
87667,1
87681,1
87702,1
87704,1
87709,1
87713,1
87715,1
87722,1
87724,1
87727,1
87746,1
87753,1
87756,1
87785,1
87787,1
87788,1
87791,1
87792,10
87793,1
87794,4
87795,12
87796,1
87797,1
87798,15
87804,1
87807,1
87813,1
87816,1
87827,1
87836,1
87853,9
87876,1
87895,1
87907,1
87917,1
87924,1
87927,1
87930,1
87932,1
87950,1
87954,1
87960,1
87966,1
87968,3
87970,1
87971,1
87974,1
87976,1
87979,9
87980,4
87981,1
87982,3
87983,1
87984,1
87987,1
87988,1
88002,1
88009,1
88011,1
88020,1
88027,1
88034,1
88039,1
88047,1
88053,1
88066,1
88073,1
88077,1
88082,15
88091,1
88118,1
88120,1
88122,1
88123,1
88153,13
88164,1
88173,1
88174,1
88179,7
88181,1
88191,1
88212,1
88215,1
88216,1
88231,1
88235,1
88246,1
88248,1
88259,1
88268,1
88270,1
88279,1
88298,1
88317,1
88343,1
88348,1
88349,1
88352,1
88362,1
88363,1
88368,1
88377,1
88389,1
88397,1
88399,1
88400,1
88401,1
88411,1
88419,1
88442,11
88450,1
88487,1
88491,1
88497,0
88506,1
88510,8
88512,11
88515,1
88516,1
88518,13
88521,1
88525,1
88530,5
88531,1
88536,1
88537,1
88541,1
88542,6
88544,7
88549,6
88550,1
88556,1
88557,1
88560,14
88570,1
88576,1
88580,3
88587,2
88592,1
88596,1
88598,1
88599,1
88602,1
88606,1
88609,1
88611,1
88617,1
88634,1
88637,1
88638,1
88662,1
88672,1
88684,1
88706,1
88710,1
88717,1
88718,0
88722,1
88724,1
88732,1
88758,1
88759,1
88761,1
88773,14
88788,1
88815,11
88816,7
88817,1
88823,1
88825,1
88828,1
88830,1
88831,1
88842,1
88845,1
88848,1
88849,1
88852,1
88862,1
88863,1
88869,1
88878,1
88880,1
88885,1
88886,1
88898,0
88906,1
88908,1
88912,1
88922,1
88943,1
88944,11
88946,1
88959,1
88964,1
88965,0
88968,0
88972,1
88973,2
88975,1
88976,1
88984,1
88987,1
88988,11
88990,14
88994,1
89002,1
89007,12
89022,1
89024,1
89030,8
89036,1
89039,1
89042,1
89061,1
89064,1
89065,3
89072,1
89083,1
89098,1
89107,1
89120,14
89121,4
89122,1
89132,1
89135,1
89136,1
89137,1
89138,1
89144,1
89149,1
89166,1
89213,1
89218,1
89224,1
89225,1
89240,0
89251,1
89257,1
89262,13
89269,1
89280,4
89282,1
89283,1
89290,1
89296,1
89297,1
89298,1
89316,1
89323,1
89327,1
89331,1
89355,1
89369,1
89370,1
89371,1
89373,7
89380,1
89384,1
89396,7
89437,1
89439,1
89446,1
89454,1
89457,1
89463,1
89472,1
89475,1
89476,1
89482,1
89483,1
89489,1
89493,1
89522,7
89523,1
89534,1
89541,1
89549,1
89561,1
89562,1
89571,1
89575,1
89576,1
89593,1
89604,1
89625,1
89636,1
89646,3
89647,3
89649,1
89651,1
89653,1
89654,1
89655,1
89658,1
89661,1
89663,1
89664,1
89665,1
89676,1
89684,1
89685,1
89686,1
89707,1
89710,1
89743,1
89749,1
89751,1
89753,1
89765,1
89801,1
89802,1
89803,1
89805,1
89807,1
89808,1
89809,1
89812,1
89815,1
89816,1
89817,1
89822,1
89826,1
89845,1
89860,1
89865,1
89878,1
89880,1
89882,1
89885,1
89912,1
89915,1
89928,1
89932,1
89933,1
89938,1
89946,1
89952,1
89964,1
89967,1
89979,1
89980,1
89997,1
90011,1
90014,4
90016,1
90034,1
90044,1
90048,1
90049,1
90050,1
90052,1
90078,1
90082,1
90083,3
90085,1
90097,1
90105,1
90120,1
90124,1
90145,1
90170,1
90173,1
90180,1
90182,1
90191,3
90199,1
90200,1
90206,1
90207,1
90213,1
90217,11
90224,1
90226,1
90228,1
90234,1
90239,11
90242,1
90256,1
90270,1
90273,1
90283,1
90284,1
90286,1
90291,1
90295,1
90316,1
90317,7
90325,1
90326,1
90342,1
90343,6
90357,1
90359,5
90377,1
90381,1
90399,1
90405,1
90406,1
90407,1
90408,1
90411,1
90416,1
90429,1
90435,1
90445,1
90448,0
90449,1
90454,1
90455,1
90456,1
90459,11
90460,6
90461,7
90462,1
90463,2
90464,1
90465,1
90466,1
90467,1
90468,1
90469,0
90470,2
90471,1
90472,6
90473,12
90474,1
90475,8
90477,1
90478,13
90479,1
90480,1
90481,5
90482,0
90483,1
90484,1
90486,0
90488,1
90489,1
90491,1
90492,1
90494,1
90506,13
90513,1
90525,1
90570,1
90575,1
90578,1
90618,13
90622,1
90623,11
90644,1
90647,1
90654,1
90659,1
90661,1
90662,1
90664,1
90668,1
90695,1
90696,1
90698,1
90714,1
90719,1
90726,1
90729,1
90731,1
90737,1
90738,1
90742,1
90753,1
90767,1
90783,1
90809,1
90816,1
90817,1
90821,1
90828,1
90843,1
90848,1
90877,5
90878,1
90882,1
90883,1
90884,0
90885,6
90886,1
90887,10
90888,10
90889,1
90890,6
90892,1
90893,15
90894,0
90895,1
90896,1
90897,1
90898,9
90899,1
90900,8
90901,14
90902,1
90903,1
90906,1
90909,1
90920,1
90941,1
90952,1
90953,1
90955,1
90957,1
90963,1
90972,1
90975,1
90980,1
90982,1
90984,1
90985,1
90986,1
90988,1
90991,1
91001,1
91002,1
91013,1
91018,1
91025,1
91028,1
91031,1
91032,1
91038,1
91047,1
91048,1
91063,1
91064,1
91066,1
91067,10
91068,1
91069,1
91075,1
91078,1
91081,1
91087,1
91095,1
91106,1
91107,1
91142,1
91145,1
91157,1
91175,1
91178,1
91179,0
91181,1
91182,1
91183,1
91185,1
91186,1
91193,1
91196,1
91206,1
91212,1
91219,1
91221,1
91226,1
91236,1
91238,1
91242,1
91245,1
91252,1
91257,1
91258,1
91267,1
91274,1
91280,1
91282,1
91289,1
91290,1
91291,1
91300,1
91304,1
91307,11
91310,1
91312,0
91313,3
91314,1
91315,1
91316,1
91317,1
91318,1
91319,15
91320,1
91321,1
91324,1
91325,1
91326,1
91327,1
91328,1
91330,1
91331,1
91333,1
91338,1
91339,1
91341,1
91342,1
91343,1
91344,1
91345,1
91346,1
91347,1
91348,1
91355,1
91356,6
91358,1
91359,1
91368,3
91383,1
91393,1
91400,7
91414,1
91434,1
91450,1
91453,1
91455,1
91457,1
91481,1
91493,1
91499,1
91503,1
91523,1
91534,1
91546,1
91547,1
91575,1
91582,1
91586,1
91593,1
91595,1
91616,1
91618,1
91630,1
91632,1
91684,1
91689,1
91690,1
91700,1
91701,1
91706,1
91709,1
91712,1
91721,1
91722,1
91731,10
91749,1
91750,0
91752,1
91754,1
91759,1
91760,1
91761,1
91762,1
91764,1
91765,1
91766,1
91767,1
91768,1
91770,1
91771,1
91772,1
91774,1
91778,12
91780,1
91781,1
91782,1
91786,1
91787,1
91789,1
91790,1
91792,1
91798,1
91799,1
91800,14
91803,1
91804,1
91811,1
91813,1
91815,1
91817,1
91820,1
91822,5
91826,1
91829,1
91830,1
91835,1
91838,1
91839,1
91840,1
91841,1
91843,1
91844,1
91845,1
91846,1
91848,1
91850,1
91851,1
91852,1
91854,0
91869,1
91870,14
91872,1
91875,1
91878,8
91879,4
91890,1
91896,1
91903,1
91906,1
91914,1
91928,12
91935,1
91942,1
91953,1
91955,1
91960,1
92001,1
92025,4
92027,1
92039,1
92042,1
92055,1
92057,1
92066,1
92074,1
92078,7
92086,0
92087,14
92095,1
92104,1
92108,1
92153,1
92161,1
92175,1
92176,1
92190,1
92191,1
92197,14
92198,1
92199,4
92200,2
92205,1
92206,1
92208,1
92209,1
92210,1
92212,1
92217,1
92220,11
92222,1
92223,1
92224,1
92226,1
92229,1
92233,1
92235,1
92241,1
92244,1
92253,1
92256,1
92262,1
92265,1
92266,1
92277,14
92285,1
92289,1
92290,14
92291,1
92294,1
92298,1
92299,1
92300,1
92302,1
92304,10
92305,1
92306,1
92307,1
92308,1
92310,1
92314,1
92319,1
92348,1
92353,7
92359,1
92379,1
92438,10
92464,1
92466,1
92477,1
92478,1
92481,1
92482,1
92483,1
92499,8
92509,5
92516,1
92518,1
92520,1
92533,1
92537,1
92543,1
92554,0
92568,3
92570,1
92582,12
92585,1
92587,1
92591,1
92593,1
92603,9
92610,1
92612,1
92617,1
92618,1
92631,1
92634,1
92635,1
92639,1
92640,1
92641,1
92646,1
92651,13
92658,1
92677,1
92679,1
92680,1
92688,1
92693,1
92697,1
92700,1
92702,1
92712,1
92725,1
92731,1
92733,1
92740,1
92744,1
92748,1
92761,1
92764,1
92767,1
92768,1
92777,1
92779,11
92785,1
92786,1
92788,3
92794,0
92796,5
92797,1
92798,1
92799,13
92801,1
92802,1
92804,1
92809,1
92810,1
92812,1
92814,1
92829,14
92832,1
92837,0
92838,1
92840,5
92841,1
92842,1
92847,1
92852,1
92854,1
92855,1
92856,13
92858,1
92860,1
92871,1
92872,2
92873,2
92875,1
92876,1
92878,1
92883,1
92885,1
92890,1
92892,1
92899,1
92900,1
92901,1
92928,1
92931,1
92933,1
92944,1
92953,1
92960,1
92963,1
92964,1
92970,1
92974,1
92980,1
92983,1
92984,1
92989,1
92993,1
92995,1
92999,1
93016,1
93018,1
93019,1
93020,1
93023,1
93024,1
93026,1
93028,1
93032,1
93074,1
93080,1
93082,1
93087,1
93089,1
93092,1
93100,2
93107,1
93112,1
93125,13
93127,11
93130,1
93131,14
93133,1
93136,1
93137,1
93138,1
93140,1
93141,1
93142,1
93143,1
93149,1
93165,1
93169,1
93184,14
93185,15
93186,1
93187,11
93188,1
93190,1
93193,1
93195,1
93196,1
93199,1
93201,1
93209,1
93212,1
93213,1
93221,1
93226,1
93229,1
93234,1
93236,11
93237,11
93252,1
93266,1
93272,1
93273,1
93281,1
93284,1
93293,1
93318,1
93320,1
93328,1
93329,1
93342,1
93344,1
93347,1
93351,1
93352,1
93353,1
93355,1
93368,1
93370,1
93376,1
93380,1
93382,1
93384,1
93385,1
93386,1
93393,1
93401,1
93405,1
93411,1
93421,3
93423,1
93424,1
93425,5
93426,15
93427,1
93429,1
93430,1
93431,1
93437,1
93438,1
93439,0
93440,1
93441,8
93446,1
93447,1
93450,1
93452,1
93456,1
93458,1
93460,1
93476,2
93479,1
93483,2
93506,15
93508,1
93509,10
93510,2
93515,1
93523,1
93527,1
93528,1
93556,1
93582,1
93590,1
93596,1
93607,1
93608,1
93644,1
93656,1
93666,1
93672,11
93676,1
93685,1
93714,1
93745,1
93766,1
93767,1
93774,1
93787,1
93794,1
93805,1
93810,2
93811,1
93822,1
93838,1
93841,1
93847,1
93853,1
93863,13
93880,1
93883,5
93902,1
93903,1
93917,1
93918,1
93919,1
93920,1
93924,1
93948,1
93950,1
93968,1
93981,1
93989,1
93990,1
94002,1
94003,1
94022,1
94024,1
94026,1
94038,1
94049,1
94066,1
94070,1
94082,14
94090,1
94092,1
94096,1
94099,1
94104,1
94106,1
94107,1
94110,8
94111,11
94126,1
94139,1
94140,1
94147,1
94149,1
94152,1
94162,1
94167,1
94168,1
94171,1
94203,3
94208,5
94209,1
94210,1
94211,1
94212,1
94217,1
94222,1
94230,1
94267,1
94270,1
94277,1
94280,1
94283,1
94284,1
94293,1
94296,1
94302,13
94313,1
94334,1
94340,6
94350,1
94371,1
94378,1
94381,1
94386,1
94392,1
94403,1
94418,1
94419,12
94422,1
94423,13
94424,1
94425,8
94426,1
94427,1
94428,1
94430,1
94431,1
94433,1
94435,1
94436,10
94437,1
94438,1
94439,7
94440,1
94441,1
94442,1
94443,1
94446,1
94448,1
94468,1
94479,1
94480,1
94496,1
94504,1
94506,1
94508,1
94509,1
94512,1
94520,1
94522,1
94528,1
94532,1
94550,1
94551,1
94556,1
94562,1
94563,1
94565,1
94566,1
94569,1
94574,1
94582,1
94588,1
94590,1
94596,1
94598,1
94621,1
94625,1
94638,1
94655,1
94656,0
94674,8
94680,1
94683,1
94685,1
94701,1
94706,13
94709,1
94712,1
94723,1
94726,1
94728,1
94729,1
94731,6
94738,1
94739,1
94741,1
94753,1
94756,1
94759,1
94765,1
94778,1
94779,1
94780,1
94781,1
94783,1
94801,1
94804,1
94809,1
94813,1
94821,1
94826,0
94827,1
94828,5
94829,14
94830,7
94831,3
94832,3
94835,1
94836,1
94837,9
94838,12
94839,1
94840,1
94841,14
94842,1
94846,1
94847,1
94863,1
94871,1
94882,1
94889,0
94894,1
94904,1
94907,1
94911,1
94930,1
94931,1
94932,1
94935,1
94936,1
94937,1
94944,1
94945,1
94946,1
94948,1
94949,1
94952,1
94957,0
94958,1
94959,1
94964,2
94966,0
94970,1
94971,1
94972,14
94974,2
94975,1
94976,1
94977,12
94978,6
94979,1
94980,1
94981,9
94982,1
94984,1
94987,1
94988,1
94990,1
94991,5
94993,1
94995,1
94998,1
95000,1
95001,1
95002,6
95003,11
95005,1
95007,10
95008,1
95009,1
95011,1
95012,1
95013,1
95014,14
95015,1
95017,1
95018,11
95019,1
95020,1
95022,6
95024,13
95026,3
95029,1
95030,1
95031,1
95033,4
95035,1
95036,1
95037,1
95039,1
95040,1
95041,3
95044,15
95046,1
95049,1
95050,1
95051,1
95052,1
95053,1
95054,1
95056,1
95057,1
95058,5
95062,13
95064,1
95065,1
95066,14
95068,1
95069,1
95070,2
95072,1
95074,1
95075,3
95080,1
95081,1
95082,1
95083,1
95084,14
95085,1
95088,1
95092,1
95104,1
95116,1
95127,1
95128,8
95153,1
95155,7
95157,14
95159,7
95160,9
95161,4
95162,11
95163,4
95166,1
95167,13
95168,6
95169,1
95171,1
95172,0
95173,1
95175,4
95176,14
95179,1
95183,1
95184,7
95185,2
95186,1
95190,1
95191,12
95196,1
95197,1
95199,12
95200,1
95202,2
95211,1
95212,1
95223,14
95224,1
95225,13
95229,10
95231,1
95232,1
95236,10
95237,1
95238,1
95239,1
95240,1
95241,4
95243,1
95244,8
95245,1
95246,12
95247,1
95248,4
95249,1
95251,1
95252,1
95253,1
95254,1
95255,1
95256,1
95257,1
95258,1
95259,1
95261,9
95262,1
95263,3
95267,2
95268,1
95269,3
95270,1
95271,1
95272,1
95273,1
95274,1
95275,15
95277,1
95279,1
95281,4
95282,1
95283,6
95285,1
95286,1
95287,1
95288,1
95302,1
95312,1
95315,1
95325,1
95331,1
95334,1
95390,1
95392,1
95396,0
95409,1
95413,1
95417,1
95421,1
95425,1
95431,1
95435,1
95437,1
95438,1
95441,1
95448,1
95451,1
95452,1
95453,1
95457,1
95464,5
95467,1
95468,1
95484,1
95486,1
95493,1
95494,1
95495,1
95498,1
95499,1
95501,1
95502,1
95506,1
95508,1
95509,1
95510,1
95511,1
95518,12
95519,1
95520,1
95523,1
95524,1
95525,1
95529,1
95539,1
95542,1
95543,1
95547,1
95548,1
95553,1
95561,1
95562,1
95564,1
95565,1
95572,1
95573,1
95574,1
95575,1
95577,1
95581,1
95585,1
95586,1
95587,1
95589,1
95590,1
95591,1
95594,1
95596,1
95597,1
95598,1
95601,1
95602,1
95603,1
95604,1
95606,1
95616,1
95620,1
95623,1
95624,1
95627,1
95634,1
95637,1
95639,1
95640,1
95660,1
95678,1
95682,1
95684,1
95706,1
95714,1
95723,1
95728,1
95731,1
95733,1
95742,3
95748,1
95749,1
95763,1
95766,1
95769,1
95774,1
95784,1
95785,1
95787,1
95791,1
95792,1
95793,1
95800,1
95802,1
95807,1
95809,1
95811,1
95820,6
95822,1
95823,1
95826,5
95827,1
95828,1
95837,1
95842,1
95844,1
95845,15
95848,1
95849,1
95862,1
95865,1
95869,1
95875,1
95876,0
95879,1
95888,1
95893,1
95894,1
95895,1
95900,1
95925,1
95928,1
95930,1
95932,1
95935,1
95942,1
95946,1
95950,1
95951,1
95955,1
95958,1
95960,1
95964,1
95980,1
95981,1
95983,1
96018,1
96030,1
96032,12
96041,1
96047,1
96049,1
96067,1
96074,1
96075,1
96095,1
96102,1
96105,1
96116,1
96121,10
96125,1
96137,1
96140,1
96163,1
96180,1
96184,1
96187,1
96201,3
96203,1
96204,1
96209,1
96210,1
96211,1
96212,1
96213,1
96217,1
96221,1
96222,1
96223,1
96240,1
96241,1
96243,1
96246,1
96248,1
96256,1
96262,1
96263,1
96265,1
96266,1
96275,1
96276,1
96299,1
96324,1
96325,1
96334,1
96347,1
96352,1
96354,1
96355,1
96362,1
96366,1
96367,1
96370,13
96372,1
96374,1
96376,11
96382,7
96389,1
96391,1
96393,1
96397,12
96405,1
96406,3
96413,1
96425,1
96426,1
96432,1
96434,1
96438,14
96441,1
96442,1
96443,1
96446,1
96460,1
96462,1
96463,1
96468,1
96470,1
96471,1
96473,1
96477,5
96478,1
96480,1
96481,1
96482,1
96484,1
96522,1
96534,1
96541,1
96542,1
96543,1
96548,1
96551,1
96554,1
96556,1
96557,1
96560,1
96563,1
96568,1
96569,1
96570,0
96574,1
96582,1
96594,1
96600,1
96601,1
96604,1
96607,1
96609,1
96610,1
96620,1
96629,1
96631,10
96638,5
96639,5
96640,1
96642,1
96643,1
96644,0
96645,1
96646,1
96647,1
96648,1
96649,1
96652,1
96653,1
96654,1
96656,1
96657,1
96663,1
96665,1
96666,1
96669,1
96680,1
96696,1
96703,1
96730,1
96739,1
96741,1
96756,1
96765,1
96772,11
96780,1
96782,1
96788,1
96791,1
96804,1
96814,1
96822,1
96837,1
96838,1
96845,1
96847,1
96852,1
96853,1
96858,1
96866,1
96867,1
96870,1
96873,1
96876,1
96879,1
96880,1
96881,1
96884,12
96891,8
96892,1
96893,1
96894,1
96898,1
96899,1
96905,1
96906,1
96909,1
96912,1
96913,1
96917,1
96922,1
96923,1
96925,1
96927,1
96928,1
96934,1
96937,1
96938,14
96939,1
96940,1
96941,1
96942,1
96945,1
96947,14
96949,1
96951,7
96952,1
96953,1
96957,1
96958,1
96959,1
96961,1
96968,0
96971,1
96983,1
96984,14
97007,1
97009,1
97010,1
97020,1
97032,1
97037,1
97046,1
97047,1
97050,1
97051,1
97056,1
97057,1
97058,1
97059,1
97060,5
97061,1
97064,4
97065,1
97066,1
97070,1
97078,1
97079,1
97090,1
97094,1
97096,1
97097,14
97101,1
97103,2
97104,1
97106,1
97108,1
97112,12
97113,1
97121,1
97136,1
97140,1
97142,1
97148,1
97152,1
97156,1
97161,1
97163,1
97164,1
97167,1
97169,1
97171,1
97180,1
97185,1
97187,1
97188,1
97192,1
97193,1
97195,1
97196,1
97199,5
97209,1
97218,1
97225,1
97230,1
97232,1
97234,1
97237,1
97238,1
97243,1
97245,1
97249,1
97253,1
97262,1
97265,1
97270,1
97272,1
97274,1
97278,1
97279,1
97280,1
97283,1
97284,1
97285,1
97288,1
97289,1
97298,1
97305,12
97307,1
97320,1
97323,1
97334,1
97338,1
97349,1
97353,1
97355,1
97357,1
97360,1
97367,1
97372,1
97386,1
97390,1
97404,1
97405,7
97408,1
97424,1
97427,1
97429,1
97438,1
97441,1
97445,1
97451,1
97454,1
97455,1
97456,14
97458,1
97463,1
97464,5
97478,1
97481,1
97483,7
97493,1
97496,1
97507,5
97512,1
97519,1
97520,1
97522,13
97524,0
97525,1
97527,1
97528,5
97529,1
97530,1
97531,2
97533,1
97534,5
97538,1
97545,1
97550,11
97553,1
97558,1
97559,14
97561,1
97563,1
97565,1
97571,1
97572,1
97577,1
97583,1
97585,1
97587,1
97589,1
97590,1
97599,1
97602,1
97606,1
97607,14
97609,1
97612,1
97613,1
97628,1
97631,1
97637,1
97643,1
97644,1
97652,1
97653,1
97668,1
97675,1
97677,1
97678,1
97679,1
97682,1
97683,1
97687,13
97689,1
97690,1
97692,14
97694,1
97695,1
97696,1
97702,1
97703,11
97704,1
97711,12
97713,8
97717,1
97722,1
97725,1
97727,1
97734,2
97735,1
97743,1
97747,1
97750,1
97751,11
97758,1
97765,1
97778,1
97783,1
97787,10
97794,1
97800,1
97808,1
97822,1
97826,1
97842,1
97843,1
97846,1
97848,1
97850,1
97857,1
97858,1
97859,1
97870,1
97872,1
97878,12
97881,13
97891,1
97892,6
97918,1
97928,1
97940,5
97957,1
97963,3
97964,1
97968,3
97969,1
97972,1
97975,1
97978,1
97979,1
97982,1
97983,1
97987,1
97989,1
97990,1
97992,1
97996,1
97997,13
97998,1
97999,1
98006,0
98024,8
98026,1
98029,1
98047,1
98049,1
98051,5
98052,1
98053,5
98055,1
98059,1
98064,1
98069,1
98075,1
98087,1
98090,1
98094,1
98095,1
98100,1
98105,7
98109,1
98117,1
98127,8
98144,1
98146,1
98148,1
98150,1
98152,1
98154,1
98158,1
98189,1
98220,1
98222,1
98225,1
98234,1
98238,1
98256,1
98258,13
98290,1
98294,1
98297,1
98302,7
98303,1
98306,10
98307,1
98337,1
98359,1
98364,1
98366,1
98370,1
98374,11
98375,1
98377,1
98378,1
98379,1
98384,1
98388,1
98391,1
98394,1
98406,1
98413,1
98415,1
98420,1
98423,1
98448,0
98457,1
98484,3
98495,1
98518,1
98527,1
98528,1
98530,1
98534,1
98536,1
98539,1
98542,1
98552,1
98559,1
98566,1
98568,1
98571,1
98573,1
98584,1
98606,1
98607,1
98608,1
98610,1
98638,1
98644,8
98653,2
98662,1
98664,13
98673,1
98675,1
98687,1
98689,1
98696,1
98702,1
98722,1
98728,1
98731,1
98746,1
98748,1
98749,1
98750,1
98751,1
98754,1
98755,1
98756,1
98770,1
98774,1
98793,1
98799,9
98803,14
98811,1
98815,1
98820,1
98824,1
98850,1
98851,1
98860,1
98861,8
98863,1
98871,1
98875,1
98895,1
98898,1
98931,1
98934,1
98954,1
98955,1
98966,1
98973,1
98976,1
98978,1
98985,1
98989,1
98995,1
99001,1
99003,0
99004,11
99012,1
99022,1
99028,1
99030,1
99037,1
99039,1
99040,1
99042,1
99044,1
99063,1
99068,1
99071,1
99075,1
99090,1
99093,1
99099,1
99112,1
99116,1
99118,1
99123,1
99124,1
99125,1
99126,1
99134,11
99135,1
99153,1
99155,1
99157,13
99159,1
99162,1
99179,1
99188,1
99193,1
99194,14
99226,1
99241,1
99242,1
99243,1
99244,1
99251,1
99255,1
99274,1
99275,1
99289,5
99290,1
99291,1
99307,1
99312,1
99324,1
99325,1
99326,1
99329,1
99332,1
99336,1
99339,1
99341,1
99348,1
99358,0
99367,1
99386,1
99389,1
99417,1
99425,1
99431,1
99435,1
99449,1
99460,1
99473,1
99480,1
99485,9
99495,1
99499,1
99518,1
99520,1
99521,9
99523,9
99525,1
99527,1
99530,1
99531,4
99534,1
99539,1
99540,1
99544,4
99546,1
99549,1
99550,1
99551,1
99552,1
99555,3
99557,1
99558,1
99560,15
99561,1
99564,1
99565,1
99577,14
99582,1
99592,1
99593,1
99603,1
99611,11
99619,1
99620,1
99621,1
99623,1
99626,1
99631,1
99634,1
99637,1
99638,1
99643,1
99651,1
99667,1
99705,1
99707,11
99718,5
99719,1
99724,1
99753,1
99761,1
99764,1
99770,1
99772,1
99774,1
99782,1
99790,1
99800,1
99801,1
99815,1
99818,1
99843,1
99853,6
99860,1
99874,1
99886,1
99893,1
99899,1
99905,1
99912,1
99914,1
99918,1
99924,1
99932,10
99936,1
99938,1
99939,1
99943,0
99955,1
99960,1
99966,1
99967,1
99972,1
99985,1
99993,1
100023,1
100041,1
100042,5
100047,1
100050,1
100073,1
100083,1
100094,1
100095,1
100103,1
100121,15
100124,1
100125,1
100131,1
100132,1
100133,1
100139,1
100140,1
100142,1
100153,1
100159,1
100165,1
100170,1
100196,1
100203,1
100204,1
100205,1
100217,1
100235,1
100238,1
100251,1
100268,1
100284,1
100296,1
100300,13
100304,1
100309,1
100322,1
100329,1
100330,1
100335,1
100336,1
100348,1
100350,4
100355,1
100361,12
100363,5
100364,8
100373,1
100374,1
100376,1
100381,1
100389,1
100402,1
100408,1
100412,4
100414,6
100415,1
100416,2
100417,11
100427,1
100433,1
100451,1
100461,1
100466,1
100467,1
100478,1
100480,1
100485,1
100502,1
100503,1
100508,1
100516,1
100519,1
100520,1
100521,1
100522,13
100523,1
100524,1
100526,1
100531,1
100536,1
100537,1
100542,3
100544,6
100545,2
100547,9
100552,14
100555,1
100559,1
100560,1
100561,1
100564,1
100567,1
100568,1
100569,8
100570,1
100574,1
100576,0
100578,1
100579,1
100580,1
100581,1
100591,1
100594,1
100597,1
100598,11
100604,1
100614,5
100621,1
100622,1
100625,1
100631,8
100638,1
100639,1
100648,1
100657,1
100660,1
100661,1
100671,1
100679,1
100683,8
100694,1
100717,1
100726,1
100730,1
100768,1
100769,1
100776,1
100777,1
100778,1
100782,1
100788,1
100793,1
100798,1
100802,1
100814,1
100823,1
100826,1
100828,1
100829,1
